"decimalLatitude","decimalLongitude","individualCount","family","species","year","month","day","datasetName","gbifID","lifeStage"
32.553893,-117.08801,NA,"Hesperiidae","Lon melane",2026,1,14,"iNaturalist research-grade observations","6131022954","Adult"
32.887612,-117.235717,NA,"Hesperiidae","Erynnis funeralis",2026,1,13,"iNaturalist research-grade observations","6131372755","Adult"
32.865393,-117.254265,NA,"Hesperiidae","Erynnis funeralis",2026,1,27,"iNaturalist research-grade observations","6133211329","Adult"
33.07752,-117.114861,NA,"Hesperiidae","Erynnis tristis",2026,1,24,"iNaturalist research-grade observations","6133240723","Adult"
32.744229,-117.241885,NA,"Hesperiidae","Lon melane",2026,1,30,"iNaturalist research-grade observations","6133260548","Adult"
32.943012,-117.071182,NA,"Hesperiidae","Erynnis funeralis",2026,1,27,"iNaturalist research-grade observations","6133288399","Adult"
32.774447,-117.190911,NA,"Hesperiidae","Hylephila phyleus",2026,1,26,"iNaturalist research-grade observations","6133371797","Adult"
32.938637,-117.252965,NA,"Hesperiidae","Lon melane",2026,1,16,"iNaturalist research-grade observations","6431335738",NA
32.938637,-117.252965,NA,"Hesperiidae","Lon melane",2026,1,16,"iNaturalist research-grade observations","6431890513",NA
32.817922,-117.054908,NA,"Hesperiidae","Erynnis funeralis",2026,1,31,"iNaturalist research-grade observations","6469740814",NA
32.911413,-117.235896,NA,"Hesperiidae","Lon melane",2026,1,31,"iNaturalist research-grade observations","6480776470","Adult"
32.928756,-117.171373,NA,"Hesperiidae","Lon melane",2026,2,1,"iNaturalist research-grade observations","6133048173","Adult"
32.59306,-117.114113,NA,"Hesperiidae","Erynnis funeralis",2026,2,1,"iNaturalist research-grade observations","6133175283","Adult"
32.598008,-117.11483,NA,"Hesperiidae","Erynnis funeralis",2026,2,1,"iNaturalist research-grade observations","6133182030","Adult"
32.59217,-117.11438,NA,"Hesperiidae","Erynnis funeralis",2026,2,1,"iNaturalist research-grade observations","6133259069","Adult"
32.598562,-117.115171,NA,"Hesperiidae","Erynnis funeralis",2026,2,1,"iNaturalist research-grade observations","6133293550","Adult"
32.755822,-117.240024,NA,"Hesperiidae","Erynnis funeralis",2026,2,8,"iNaturalist research-grade observations","6147273647","Adult"
32.72337,-117.142761,NA,"Hesperiidae","Hylephila phyleus",2026,2,5,"iNaturalist research-grade observations","6147302471","Adult"
32.707509,-117.180826,NA,"Hesperiidae","Erynnis funeralis",2026,2,5,"iNaturalist research-grade observations","6147376404","Adult"
32.876349,-117.248755,NA,"Hesperiidae","Erynnis funeralis",2026,2,6,"iNaturalist research-grade observations","6147379999","Adult"
32.82347,-117.074889,NA,"Hesperiidae","Erynnis funeralis",2026,2,8,"iNaturalist research-grade observations","6147483952","Adult"
32.718113,-117.139253,NA,"Hesperiidae","Hylephila phyleus",2026,2,5,"iNaturalist research-grade observations","6147518065","Adult"
32.942255,-117.24797,NA,"Hesperiidae","Erynnis funeralis",2026,2,7,"iNaturalist research-grade observations","6147521931","Adult"
32.672648,-117.245065,NA,"Hesperiidae","Erynnis funeralis",2026,2,6,"iNaturalist research-grade observations","6147551155","Adult"
32.554022,-117.085856,NA,"Hesperiidae","Erynnis funeralis",2026,2,6,"iNaturalist research-grade observations","6147582119","Adult"
32.722398,-117.119563,NA,"Hesperiidae","Hylephila phyleus",2026,2,5,"iNaturalist research-grade observations","6147587307","Adult"
32.7886,-117.046428,NA,"Hesperiidae","Erynnis funeralis",2026,2,9,"iNaturalist research-grade observations","6147675840","Adult"
32.837019,-117.075631,NA,"Hesperiidae","Erynnis funeralis",2026,2,9,"iNaturalist research-grade observations","6159176329","Adult"
33.098378,-116.989875,NA,"Hesperiidae","Erynnis funeralis",2026,2,13,"iNaturalist research-grade observations","6159247861","Adult"
32.751087,-117.151314,NA,"Hesperiidae","Erynnis funeralis",2026,2,15,"iNaturalist research-grade observations","6159257293","Adult"
32.827285,-117.069838,NA,"Hesperiidae","Erynnis funeralis",2026,2,13,"iNaturalist research-grade observations","6159316355","Adult"
32.918297,-117.09085,NA,"Hesperiidae","Erynnis funeralis",2026,2,8,"iNaturalist research-grade observations","6159391308","Adult"
32.891192,-117.220622,NA,"Hesperiidae","Lon melane",2026,2,12,"iNaturalist research-grade observations","6159465997","Adult"
32.731722,-117.147113,NA,"Hesperiidae","Hylephila phyleus",2026,2,12,"iNaturalist research-grade observations","6159477048","Adult"
32.891687,-117.09603,NA,"Hesperiidae","Hylephila phyleus",2026,2,14,"iNaturalist research-grade observations","6159499365","Adult"
32.593757,-117.114152,NA,"Hesperiidae","Erynnis funeralis",2026,2,15,"iNaturalist research-grade observations","6159506476","Adult"
32.910722,-117.20677,NA,"Hesperiidae","Hylephila phyleus",2026,2,13,"iNaturalist research-grade observations","6159523980","Adult"
32.597277,-117.115122,NA,"Hesperiidae","Erynnis funeralis",2026,2,15,"iNaturalist research-grade observations","6159532662","Adult"
32.940372,-117.250945,NA,"Hesperiidae","Erynnis funeralis",2026,2,13,"iNaturalist research-grade observations","6159540238","Adult"
32.747013,-117.19835,NA,"Hesperiidae","Lon melane",2026,2,15,"iNaturalist research-grade observations","6159608372","Adult"
32.824062,-117.051017,NA,"Hesperiidae","Erynnis funeralis",2026,2,20,"iNaturalist research-grade observations","6162780271","Adult"
32.889055,-117.091755,NA,"Hesperiidae","Erynnis funeralis",2026,2,17,"iNaturalist research-grade observations","6162807494","Adult"
32.917846,-117.224973,NA,"Hesperiidae","Hylephila phyleus",2026,2,22,"iNaturalist research-grade observations","6162835367","Adult"
32.811481,-117.239835,NA,"Hesperiidae","Erynnis funeralis",2026,2,23,"iNaturalist research-grade observations","6162991220","Adult"
32.78605,-117.180105,NA,"Hesperiidae","Hylephila phyleus",2026,2,17,"iNaturalist research-grade observations","6163121898","Adult"
32.941222,-117.253883,NA,"Hesperiidae","Erynnis funeralis",2026,2,21,"iNaturalist research-grade observations","6163204505","Adult"
32.8807,-117.058625,NA,"Hesperiidae","Erynnis funeralis",2026,2,22,"iNaturalist research-grade observations","6163231657","Adult"
32.742079,-117.094504,NA,"Hesperiidae","Lon melane",2026,2,21,"iNaturalist research-grade observations","6163316789","Adult"
32.91378,-117.050592,NA,"Hesperiidae","Erynnis tristis",2026,2,12,"iNaturalist research-grade observations","6163351536","Adult"
32.846692,-117.278555,NA,"Hesperiidae","Erynnis funeralis",2026,2,12,"iNaturalist research-grade observations","6163367508","Adult"
32.938782,-117.13959,NA,"Hesperiidae","Erynnis tristis",2026,2,21,"iNaturalist research-grade observations","6170821586","Adult"
32.835328,-117.221267,NA,"Hesperiidae","Lon melane",2026,2,28,"iNaturalist research-grade observations","6170823745","Adult"
32.806995,-117.167137,NA,"Hesperiidae","Erynnis funeralis",2026,2,28,"iNaturalist research-grade observations","6170881398","Adult"
32.718094,-117.126377,NA,"Hesperiidae","Lon melane",2026,2,27,"iNaturalist research-grade observations","6170889380","Adult"
32.843967,-117.14373,NA,"Hesperiidae","Erynnis funeralis",2026,2,28,"iNaturalist research-grade observations","6170922360","Adult"
32.912405,-117.239225,NA,"Hesperiidae","Lon melane",2026,2,28,"iNaturalist research-grade observations","6170993882",NA
32.89191,-117.089218,NA,"Hesperiidae","Hylephila phyleus",2026,2,26,"iNaturalist research-grade observations","6170995693","Adult"
33.101313,-116.996285,NA,"Hesperiidae","Lon melane",2026,2,22,"iNaturalist research-grade observations","6171006230","Adult"
32.71823,-117.253595,NA,"Hesperiidae","Erynnis funeralis",2026,2,23,"iNaturalist research-grade observations","6171020306","Adult"
32.669879,-117.24421,NA,"Hesperiidae","Erynnis funeralis",2026,2,24,"iNaturalist research-grade observations","6171022187","Adult"
32.940261,-117.250921,NA,"Hesperiidae","Erynnis funeralis",2026,2,27,"iNaturalist research-grade observations","6171032078","Adult"
32.854281,-117.253861,NA,"Hesperiidae","Erynnis funeralis",2026,2,23,"iNaturalist research-grade observations","6171063150","Adult"
32.84284,-117.066258,NA,"Hesperiidae","Erynnis funeralis",2026,2,21,"iNaturalist research-grade observations","6171068528","Adult"
32.715375,-117.254355,NA,"Hesperiidae","Erynnis funeralis",2026,2,23,"iNaturalist research-grade observations","6171073511","Adult"
32.823613,-117.074628,NA,"Hesperiidae","Erynnis funeralis",2026,2,27,"iNaturalist research-grade observations","6171084728","Adult"
32.850822,-117.273322,NA,"Hesperiidae","Erynnis funeralis",2026,2,28,"iNaturalist research-grade observations","6171117209","Adult"
32.71537,-117.254372,NA,"Hesperiidae","Erynnis funeralis",2026,2,23,"iNaturalist research-grade observations","6171118931","Adult"
32.840662,-117.149872,NA,"Hesperiidae","Erynnis funeralis",2026,2,28,"iNaturalist research-grade observations","6171222615","Adult"
32.755852,-117.235983,NA,"Hesperiidae","Erynnis funeralis",2026,2,25,"iNaturalist research-grade observations","6171388469","Adult"
32.885251,-117.240724,NA,"Hesperiidae","Erynnis funeralis",2026,2,24,"iNaturalist research-grade observations","6171413528","Adult"
32.835328,-117.221267,NA,"Hesperiidae","Erynnis funeralis",2026,2,28,"iNaturalist research-grade observations","6171428540","Adult"
32.832634,-117.072468,NA,"Hesperiidae","Erynnis funeralis",2026,2,28,"iNaturalist research-grade observations","6171431698","Adult"
32.747026,-117.234897,NA,"Hesperiidae","Hylephila phyleus",2026,2,13,"iNaturalist research-grade observations","6178292496","Adult"
32.747026,-117.234897,NA,"Hesperiidae","Lon melane",2026,2,13,"iNaturalist research-grade observations","6178296542",NA
32.875541,-117.24796,NA,"Hesperiidae","Erynnis funeralis",2026,2,27,"iNaturalist research-grade observations","6178339359",NA
32.747026,-117.234897,NA,"Hesperiidae","Hylephila phyleus",2026,2,13,"iNaturalist research-grade observations","6178379433","Adult"
33.077539,-116.986687,NA,"Hesperiidae","Erynnis funeralis",2026,2,25,"iNaturalist research-grade observations","6178542350",NA
32.747026,-117.234897,NA,"Hesperiidae","Lon melane",2026,2,13,"iNaturalist research-grade observations","6178796874","Adult"
32.744157,-117.2424,NA,"Hesperiidae","Lon melane",2026,2,8,"iNaturalist research-grade observations","6178998740","Adult"
32.744157,-117.2424,NA,"Hesperiidae","Erynnis funeralis",2026,2,9,"iNaturalist research-grade observations","6252320621","Adult"
32.736611,-117.066533,NA,"Hesperiidae","Erynnis funeralis",2026,3,1,"iNaturalist research-grade observations","6171205814","Adult"
32.82561,-117.069534,NA,"Hesperiidae","Erynnis funeralis",2026,3,1,"iNaturalist research-grade observations","6171348669","Adult"
32.822143,-117.074762,NA,"Hesperiidae","Erynnis funeralis",2026,3,12,"iNaturalist research-grade observations","6178292368","Adult"
33.101822,-116.99733,NA,"Hesperiidae","Erynnis tristis",2026,3,12,"iNaturalist research-grade observations","6178296319",NA
32.818469,-117.075127,NA,"Hesperiidae","Hylephila phyleus",2026,3,3,"iNaturalist research-grade observations","6178302183",NA
32.741663,-117.083519,NA,"Hesperiidae","Lerodea eufala",2026,3,10,"iNaturalist research-grade observations","6178335506",NA
32.823394,-117.078227,NA,"Hesperiidae","Erynnis funeralis",2026,3,12,"iNaturalist research-grade observations","6178383562","Adult"
32.821581,-117.058701,NA,"Hesperiidae","Erynnis funeralis",2026,3,6,"iNaturalist research-grade observations","6178387504","Adult"
32.940705,-117.250855,NA,"Hesperiidae","Erynnis funeralis",2026,3,15,"iNaturalist research-grade observations","6178431114","Adult"
32.847905,-117.049732,NA,"Hesperiidae","Erynnis funeralis",2026,3,10,"iNaturalist research-grade observations","6178455634",NA
32.939567,-117.251258,NA,"Hesperiidae","Erynnis funeralis",2026,3,15,"iNaturalist research-grade observations","6178473207","Adult"
32.755106,-117.246617,NA,"Hesperiidae","Erynnis funeralis",2026,3,7,"iNaturalist research-grade observations","6178501402","Adult"
32.938084,-117.13588,NA,"Hesperiidae","Lon melane",2026,3,8,"iNaturalist research-grade observations","6178540724",NA
32.940402,-117.250861,NA,"Hesperiidae","Erynnis funeralis",2026,3,6,"iNaturalist research-grade observations","6178555109","Adult"
32.775003,-117.237297,NA,"Hesperiidae","Erynnis funeralis",2026,3,8,"iNaturalist research-grade observations","6178561783",NA
32.838316,-117.025657,NA,"Hesperiidae","Erynnis funeralis",2026,3,10,"iNaturalist research-grade observations","6178608265","Adult"
32.938668,-117.252753,NA,"Hesperiidae","Erynnis funeralis",2026,3,12,"iNaturalist research-grade observations","6178627277","Adult"
32.554789,-117.086536,NA,"Hesperiidae","Lon melane",2026,3,12,"iNaturalist research-grade observations","6178653380","Adult"
32.945403,-117.10305,NA,"Hesperiidae","Erynnis tristis",2026,3,5,"iNaturalist research-grade observations","6178658138",NA
32.775176,-117.238894,NA,"Hesperiidae","Erynnis funeralis",2026,3,8,"iNaturalist research-grade observations","6178665603",NA
32.818444,-117.073034,NA,"Hesperiidae","Hylephila phyleus",2026,3,3,"iNaturalist research-grade observations","6178708105","Adult"
32.66856,-117.244335,NA,"Hesperiidae","Erynnis funeralis",2026,3,6,"iNaturalist research-grade observations","6178719141","Adult"
32.822138,-117.075761,NA,"Hesperiidae","Erynnis funeralis",2026,3,4,"iNaturalist research-grade observations","6178739758","Adult"
32.756179,-117.101234,NA,"Hesperiidae","Erynnis funeralis",2026,3,8,"iNaturalist research-grade observations","6178765860",NA
32.809225,-117.194579,NA,"Hesperiidae","Hylephila phyleus",2026,3,11,"iNaturalist research-grade observations","6178767323","Adult"
32.746855,-117.235183,NA,"Hesperiidae","Lon melane",2026,3,7,"iNaturalist research-grade observations","6178780625",NA
32.55419,-117.08573,NA,"Hesperiidae","Erynnis funeralis",2026,3,7,"iNaturalist research-grade observations","6178795393","Adult"
32.818467,-117.271347,NA,"Hesperiidae","Hylephila phyleus",2026,3,9,"iNaturalist research-grade observations","6178803288",NA
32.875837,-117.240692,NA,"Hesperiidae","Lon melane",2026,3,13,"iNaturalist research-grade observations","6178806634","Adult"
32.777407,-117.235374,NA,"Hesperiidae","Hylephila phyleus",2026,3,10,"iNaturalist research-grade observations","6178808007",NA
32.840319,-117.035345,NA,"Hesperiidae","Erynnis funeralis",2026,3,3,"iNaturalist research-grade observations","6178821580",NA
32.842647,-117.037453,NA,"Hesperiidae","Erynnis funeralis",2026,3,9,"iNaturalist research-grade observations","6178834585","Adult"
32.823011,-117.075644,NA,"Hesperiidae","Hylephila phyleus",2026,3,12,"iNaturalist research-grade observations","6178840855","Adult"
32.71798,-117.244255,NA,"Hesperiidae","Lon melane",2026,3,8,"iNaturalist research-grade observations","6178863714",NA
32.847905,-117.049732,NA,"Hesperiidae","Erynnis funeralis",2026,3,10,"iNaturalist research-grade observations","6178897189",NA
32.809694,-117.01478,NA,"Hesperiidae","Erynnis funeralis",2026,3,5,"iNaturalist research-grade observations","6178902362",NA
32.819626,-117.055884,NA,"Hesperiidae","Erynnis funeralis",2026,3,3,"iNaturalist research-grade observations","6178954091",NA
32.842678,-117.037472,NA,"Hesperiidae","Erynnis funeralis",2026,3,12,"iNaturalist research-grade observations","6179044200","Adult"
32.81915,-117.061303,NA,"Hesperiidae","Erynnis funeralis",2026,3,8,"iNaturalist research-grade observations","6179064514",NA
32.835411,-117.074508,NA,"Hesperiidae","Erynnis funeralis",2026,3,8,"iNaturalist research-grade observations","6179108648",NA
32.794701,-117.082451,NA,"Hesperiidae","Hylephila phyleus",2026,3,15,"iNaturalist research-grade observations","6179122705","Adult"
32.791455,-117.075005,NA,"Hesperiidae","Lon melane",2026,3,3,"iNaturalist research-grade observations","6179137531",NA
32.809734,-117.020635,NA,"Hesperiidae","Erynnis funeralis",2026,3,14,"iNaturalist research-grade observations","6179197598","Adult"
32.775176,-117.238894,NA,"Hesperiidae","Hylephila phyleus",2026,3,8,"iNaturalist research-grade observations","6179207814",NA
32.786278,-117.037022,NA,"Hesperiidae","Erynnis funeralis",2026,3,12,"iNaturalist research-grade observations","6179210341","Adult"
32.918842,-117.254167,NA,"Hesperiidae","Erynnis funeralis",2026,3,12,"iNaturalist research-grade observations","6179211028","Adult"
33.09709,-116.995,NA,"Hesperiidae","Lerodea eufala",2026,3,13,"iNaturalist research-grade observations","6179255587","Adult"
32.819142,-117.061311,NA,"Hesperiidae","Erynnis funeralis",2026,3,8,"iNaturalist research-grade observations","6179288613",NA
32.987669,-117.129661,NA,"Hesperiidae","Erynnis funeralis",2026,3,8,"iNaturalist research-grade observations","6179291431",NA
32.91885,-117.25415,NA,"Hesperiidae","Erynnis funeralis",2026,3,12,"iNaturalist research-grade observations","6179298129","Adult"
32.875535,-117.114916,NA,"Hesperiidae","Hylephila phyleus",2026,3,12,"iNaturalist research-grade observations","6179306105",NA
32.850414,-117.020875,NA,"Hesperiidae","Hylephila phyleus",2026,3,2,"iNaturalist research-grade observations","6179334340",NA
32.876815,-117.248742,NA,"Hesperiidae","Erynnis funeralis",2026,3,6,"iNaturalist research-grade observations","6179370257","Adult"
32.790855,-117.075272,NA,"Hesperiidae","Erynnis funeralis",2026,3,3,"iNaturalist research-grade observations","6179409169",NA
32.843765,-117.277596,NA,"Hesperiidae","Erynnis funeralis",2026,3,8,"iNaturalist research-grade observations","6179425055",NA
32.823394,-117.078227,NA,"Hesperiidae","Erynnis funeralis",2026,3,12,"iNaturalist research-grade observations","6179430976","Adult"
32.871174,-117.252254,NA,"Hesperiidae","Erynnis funeralis",2026,3,9,"iNaturalist research-grade observations","6179431336",NA
32.847905,-117.049732,NA,"Hesperiidae","Erynnis funeralis",2026,3,10,"iNaturalist research-grade observations","6179442217","Adult"
32.804415,-117.236491,NA,"Hesperiidae","Erynnis funeralis",2026,3,12,"iNaturalist research-grade observations","6179442604",NA
32.702297,-117.038003,NA,"Hesperiidae","Lerodea eufala",2026,3,8,"iNaturalist research-grade observations","6179542579",NA
32.84986,-117.270098,NA,"Hesperiidae","Erynnis funeralis",2026,3,17,"iNaturalist research-grade observations","6184724107","Adult"
32.755287,-117.244248,NA,"Hesperiidae","Hylephila phyleus",2026,3,17,"iNaturalist research-grade observations","6184731328","Adult"
32.920239,-117.252942,NA,"Hesperiidae","Erynnis funeralis",2026,3,23,"iNaturalist research-grade observations","6184739804","Adult"
32.840652,-117.030634,NA,"Hesperiidae","Lon melane",2026,3,24,"iNaturalist research-grade observations","6184754278","Adult"
32.942662,-117.253332,NA,"Hesperiidae","Erynnis funeralis",2026,3,19,"iNaturalist research-grade observations","6184762926","Adult"
32.771339,-117.104075,NA,"Hesperiidae","Erynnis funeralis",2026,3,14,"iNaturalist research-grade observations","6184795435",NA
32.732282,-117.116325,NA,"Hesperiidae","Erynnis funeralis",2026,3,21,"iNaturalist research-grade observations","6184823816","Adult"
32.673658,-117.244857,NA,"Hesperiidae","Erynnis funeralis",2026,3,20,"iNaturalist research-grade observations","6184831400","Adult"
32.843307,-117.076583,NA,"Hesperiidae","Ochlodes agricola",2026,3,17,"iNaturalist research-grade observations","6184865280","Adult"
32.75555,-117.241922,NA,"Hesperiidae","Erynnis funeralis",2026,3,17,"iNaturalist research-grade observations","6184872646","Adult"
32.671538,-117.244462,NA,"Hesperiidae","Erynnis funeralis",2026,3,20,"iNaturalist research-grade observations","6184943726","Adult"
32.836858,-117.037294,NA,"Hesperiidae","Hylephila phyleus",2026,3,20,"iNaturalist research-grade observations","6185001767","Adult"
32.924458,-117.162353,NA,"Hesperiidae","Hylephila phyleus",2026,3,22,"iNaturalist research-grade observations","6185008868","Adult"
32.916425,-117.257,NA,"Hesperiidae","Urbanus proteus",2026,3,18,"iNaturalist research-grade observations","6185020698","Adult"
32.73987,-117.102569,NA,"Hesperiidae","Lerodea eufala",2026,3,21,"iNaturalist research-grade observations","6185042761","Adult"
32.671372,-117.244392,NA,"Hesperiidae","Erynnis funeralis",2026,3,26,"iNaturalist research-grade observations","6185159081",NA
33.077175,-117.1163,NA,"Hesperiidae","Lon melane",2026,3,19,"iNaturalist research-grade observations","6185192558","Adult"
32.809483,-117.014745,NA,"Hesperiidae","Erynnis funeralis",2026,3,28,"iNaturalist research-grade observations","6185203141",NA
32.915837,-117.251472,NA,"Hesperiidae","Erynnis funeralis",2026,3,18,"iNaturalist research-grade observations","6185235745","Adult"
32.882863,-117.240642,NA,"Hesperiidae","Hylephila phyleus",2026,3,16,"iNaturalist research-grade observations","6185273749","Adult"
